turker_id,clicked_word,correct_word,wrong_word,distance_between_targets,time,correct_word_fontsize,wrong_word_fontsize,correct_word_width,wrong_word_width,correct_word_height,wrong_word_height,correct_word_x,wrong_word_x,correct_word_y,wrong_word_y
SN,accuse,venues,accuse,200.05966384756945,3.089,21,20,69.2813,65.9844,24,23,-17.40635000000003,17.03920000000005,-98.53599999999994,98.536
SN,venues,maroon,venues,299.79736869959777,2.331,21,20,69.2813,65.9844,24,23,86.35165000000006,-86.71879999999999,122.39800000000002,-122.39800000000002
SN,marcus,recess,marcus,399.9931317577871,2.102,21,20,69.2813,65.9844,24,23,3.9906500000000165,-4.3577999999999975,199.95299999999997,-199.95299999999997
SN,warren,rumors,warren,499.79313602129685,2.532,21,20,69.2813,65.9844,24,23,146.7976500000001,-147.1658,202.101,-202.101
SN,scorer,romans,scorer,600.3311502007892,1.86,21,20,69.2813,65.9844,24,23,-282.54935,282.1822000000001,101.82799999999997,-101.82799999999997
SN,menace,menace,owners,100.11926357061611,1.872,22,20,72.5781,65.9844,26,23,20.359050000000025,-20.077800000000025,-45.79499999999996,45.795000000000016
caldero,ensure,sesame,ensure,99.88196143199474,3.982,21,20,60.6562,52.2031,25,23,-25.649900000000002,26.07955000000004,42.22199999999998,-43.22199999999998
SN,nausea,nausea,norman,200.22265649302142,2.002,22,20,72.5781,65.9844,26,23,75.36704999999995,-75.08579999999995,66.055,-66.05499999999995
caldero,unseen,unseen,ceases,199.9223921050366,2.58,21,20,58.3281,51.0781,25,23,-12.444950000000006,12.148050000000012,98.702,-99.702
caldero,maroon,sorrow,maroon,299.51274340088196,2.052,21,20,58.3281,61.0938,25,23,-118.42695000000003,118.13790000000006,-92.34900000000005,91.34899999999999
SN,venues,venues,rumors,300.2514526205036,1.525,22,20,72.5781,65.9844,26,23,127.08105,-126.7998,80.149,-80.149
SN,oeuvre,oeuvre,career,399.9553872152775,1.984,22,20,72.5781,65.9844,26,23,-29.981949999999983,30.263199999999983,-197.69600000000003,197.69600000000003
caldero,carmen,carmen,screen,399.8412882656817,1.672,21,20,61.7969,51.0781,25,23,-88.94554999999997,88.38305000000003,-179.68399999999997,178.68400000000003
caldero,nasser,mousse,nasser,499.994232764379,1.893,21,20,63,49.9844,25,23,-159.236,159.22820000000002,-193.22699999999998,192.22699999999998
SN,nasser,venues,nasser,500.0283800972926,2.278,22,20,72.5781,65.9844,26,23,23.431050000000027,-23.149800000000027,248.92700000000002,-248.92700000000002
SN,uneven,arenas,uneven,600.0344026694823,2.248,22,20,72.5781,65.9844,26,23,34.80404999999996,-34.52279999999996,-298.00800000000004,298.00800000000004
SN,nuance,nuance,mcewen,100.00036192579509,2.168,23,20,75.875,65.9844,27,23,0.3084999999999809,-0.3787999999999556,49.999000000000024,-49.999000000000024
caldero,swarms,warmer,swarms,599.6309055465371,10.457,21,20,64.1406,61.1094,25,23,-214.9667,214.59170000000006,-209.687,208.687
SN,resume,resume,mormon,200.03746462322997,1.912,23,20,75.875,65.9844,27,23,-68.3485,68.27819999999997,-73.05499999999995,73.055
SN,causes,causes,nausea,300.04580032070106,2.169,23,20,75.875,65.9844,27,23,-127.97750000000002,127.90719999999999,78.34300000000002,-78.34299999999996
SN,nassau,across,nassau,399.9904082041093,2.986,23,20,75.875,65.9844,27,23,37.133500000000026,-37.2038,196.51100000000002,-196.51099999999997
SN,screws,camera,screws,500.0147344641856,2.522,23,20,75.875,65.9844,27,23,-66.66149999999999,66.59120000000007,240.966,-240.966
SN,sorrow,worsen,sorrow,600.0454887727179,2.007,23,20,75.875,65.9844,27,23,-247.0355,246.96519999999998,-170.30700000000002,170.30700000000002
SN,oeuvre,nascar,oeuvre,99.99066246085185,1.647,22,21,72.5781,69.2813,26,24,-0.5179500000000417,0.4476500000000101,49.992999999999995,-49.99300000000005
SN,vacuum,newman,vacuum,200.46288992469403,1.811,22,21,72.5781,69.2813,26,24,71.51305000000002,-71.58335,70.19400000000002,-70.19399999999996
SN,summer,summer,scorer,300.32407787748224,1.715,22,21,72.5781,69.2813,26,24,75.09804999999994,-75.16835000000003,130.014,-130.014
caldero,sensor,scorer,sensor,100.10199426030431,35.291,22,20,53.75,51.1094,26,23,15.543999999999983,-16.114299999999957,46.98200000000003,-47.98199999999997
SN,unseen,unseen,career,399.7427258437107,1.647,22,21,72.5781,69.2813,26,24,-79.30695000000003,79.23665000000005,-183.47900000000004,183.47899999999998
caldero,wearer,wearer,norman,199.7211153709092,2.093,22,20,59.8438,61.0938,26,23,-74.66210000000001,74.1309,66.113,-67.11300000000006
SN,summer,summer,manson,499.4982253615722,1.933,22,21,72.5781,69.2813,26,24,-193.34794999999997,193.27765,158.12900000000002,-158.12900000000002
SN,rescue,rescue,maroon,600.6414921746249,1.68,22,21,72.5781,69.2813,26,24,296.99105,-297.06135,44.36200000000002,-44.361999999999966
caldero,avenue,avenue,caucus,299.99621564654774,2.009,22,20,62.2969,54.4219,26,23,9.866450000000043,-9.507049999999992,-150.18499999999995,149.185
caldero,verses,errors,verses,400.2903045153636,2.59,22,20,51.3125,49.9844,26,23,-173.55075,173.19920000000002,99.49599999999998,-100.49599999999998
SN,moscow,nausea,moscow,99.74714689414682,1.484,23,21,75.875,69.2813,27,24,-42.718500000000006,42.29665,26.086000000000013,-26.086000000000013
caldero,scores,caesar,scores,499.620582449645,1.37,22,20,54.9531,49.9844,26,23,-195.41745000000003,195.88620000000003,-155.82399999999996,154.824
SN,nascar,summer,nascar,200.17009279540864,2.138,23,21,75.875,69.2813,27,24,57.43449999999996,-57.85635000000002,-81.81700000000001,81.81700000000001
caldero,sonoma,cancer,sonoma,599.6447709809618,1.19,22,20,57.3906,62.2188,26,23,256.8203,-257.0156,-155.053,154.053
SN,weaver,weaver,reeves,300.01915980204086,1.652,23,21,75.875,69.2813,27,24,9.343500000000006,-9.765350000000012,-149.70500000000004,149.70499999999998
caldero,newman,reeves,newman,99.97918391765363,1.518,23,20,58.75,67.7656,26,23,-1.8349999999999795,2.092800000000011,-50.45100000000002,49.45100000000002
SN,severe,severe,unseen,399.9027034156215,1.75,23,21,75.875,69.2813,27,24,-65.8945,65.47265000000004,188.85500000000002,-188.85500000000002
caldero,swears,swears,avenue,199.98049332362402,3.068,23,20,62.5938,56.6406,26,23,80.61790000000008,-80.00070000000005,-60.06899999999996,59.06900000000002
SN,census,census,severe,499.82785617862726,1.663,23,21,75.875,69.2813,27,24,-144.78949999999998,144.36765000000003,-203.84799999999996,203.848
caldero,serene,serene,acumen,299.95580708924865,1.234,23,20,58.75,62.1875,26,23,-23.00799999999998,23.476750000000038,147.666,-148.66600000000005
SN,scenes,scenes,nearer,599.8474788603538,2.174,23,21,75.875,69.2813,27,24,-153.8945,153.47265000000004,257.557,-257.557
caldero,soccer,scares,soccer,399.93588979346424,2.072,23,20,56.1875,51.0781,26,23,-22.93025,22.563049999999976,-199.16999999999996,198.17000000000002
SN,uneven,uneven,weaves,99.95404253200566,1.506,24,21,79.1719,69.2813,28,24,42.42795000000001,-43.20134999999999,-25.779999999999973,25.779999999999973
caldero,mercer,warner,mercer,500.0475523379851,2.318,23,20,63.8594,55.5156,26,23,70.07569999999998,-70.38820000000004,-240.457,239.457
SN,verses,verses,census,200.0354377436408,1.634,24,21,79.1719,69.2813,28,24,-63.313049999999976,62.53965000000005,-77.74199999999996,77.74200000000002
caldero,camera,sesame,camera,600.2657820957834,3.969,23,20,66.4219,57.7344,26,23,231.78795000000002,-231.70979999999997,-191.21500000000003,190.21499999999997
SN,murmur,murmur,vernon,300.0310330397341,1.489,24,21,79.1719,69.2813,28,24,-82.73505,81.96165000000008,-125.39300000000003,125.39299999999997
caldero,across,severe,across,99.90986052338619,1.248,22,21,56.1875,52.4844,26,25,30.635749999999916,-30.299799999999948,-40.087999999999965,39.08800000000002
SN,across,across,manson,399.9623853435346,1.422,24,21,79.1719,69.2813,28,24,139.58395000000007,-140.35735,-142.83100000000002,142.83100000000002
caldero,summon,summon,unseen,199.8615966977148,2.88,22,21,75.7969,58.3281,26,25,51.76544999999999,-51.702950000000044,84.99700000000001,-85.99699999999996
SN,vernon,vernon,warner,500.01846838060897,1.704,24,21,79.1719,69.2813,28,24,-82.11604999999997,81.34365000000003,-236.27300000000002,236.273
caldero,rescue,rescue,occurs,299.80347446660784,1.559,22,21,56.1875,54.8125,26,25,94.24874999999997,-93.74874999999997,116.26799999999997,-117.26800000000003
SN,verses,nuance,verses,599.9901237957922,1.782,24,21,79.1719,69.2813,28,24,53.002950000000055,-53.77634999999998,295.206,-295.206
SN,verses,nuance,verses,599.9901237957922,1.782,24,21,79.1719,69.2813,28,24,53.002950000000055,-53.77634999999998,295.206,-295.206
caldero,marrow,vacuum,marrow,399.92606854270264,4.855,22,21,69.6562,65.3125,26,25,-87.2579,86.74225000000001,-180.54499999999996,179.54500000000002
caldero,rancor,rancor,across,500.0406552377541,1.465,22,21,56.1875,52.4844,26,25,-67.72025000000002,68.05619999999999,240.127,-241.12699999999995
caldero,weaves,weaves,nurses,599.4836228978259,2.18,22,21,64.75,53.6719,26,25,-287.30600000000004,287.51695000000007,84.58699999999999,-85.58699999999999
caldero,crowns,crowns,marrow,100.00666565909499,1.905,23,21,66.4375,65.3125,26,25,0.5957500000000095,-0.7207500000000095,49.499000000000024,-50.499000000000024
caldero,remove,oscars,remove,200.52676902598313,2.385,23,21,57.4844,62.9844,26,25,-70.4178,70.6522,70.757,-71.75699999999995
caldero,norman,sewers,norman,300.1230704638349,1.669,23,21,62.5938,64.1562,26,25,85.00790000000006,-84.6329,-124.28999999999996,123.29000000000002
caldero,sensor,veneer,sensor,399.83909978921525,5.652,23,21,61.2969,53.6719,26,25,171.19445000000007,-171.71004999999997,-103.32000000000005,102.32
caldero,assess,assess,warsaw,500.02009457861794,1.485,23,21,56.2344,64.1406,26,25,105.5702,-105.3827,-227.17100000000005,226.171
caldero,werner,marcus,werner,599.9654833507091,1.486,23,21,66.4219,58.2969,26,25,-165.34405000000004,165.70344999999998,-250.683,249.683
caldero,senses,severe,senses,99.92214458392095,1.31,24,21,61.2969,53.6719,27,25,20.645449999999983,-21.16104999999999,-45.87800000000004,44.877999999999986
caldero,secure,secure,oscars,199.50956159558493,1.479,24,21,61.2969,52.4844,27,25,82.29345,-82.40279999999996,55.80099999999999,-56.801000000000045
caldero,monroe,monroe,sewers,299.9606445462846,1.013,24,21,73.3125,57.1562,27,25,-74.60174999999998,73.83609999999999,129.829,-130.82899999999995
caldero,acumen,acumen,sesame,399.9943062036759,1.196,24,21,74.625,60.6562,27,25,80.09749999999997,-79.45690000000002,-183.89700000000005,182.897
caldero,assume,rancor,assume,500.18157196538135,7.131,24,21,61.2969,61.8281,27,25,-171.74755,171.31004999999993,-182.49800000000005,181.498
caldero,newman,census,newman,599.8327464148737,1.559,24,21,63.9844,71.1562,27,25,-120.89579999999995,120.46609999999998,274.065,-275.06500000000005
caldero,carson,carson,nasser,99.58273572642995,1.217,23,22,60.0312,54.9844,26,26,43.75759999999991,-43.24979999999999,23.720000000000027,-24.720000000000027
caldero,summer,summer,sensor,200.01820541363224,1.529,23,22,74.1094,56.2188,26,26,-32.441299999999956,32.60540000000003,94.07299999999998,-95.07299999999998
caldero,caesar,sauces,caesar,299.9178322296,1.66,23,22,60.0312,54.9531,26,26,26.867599999999925,-26.37545,-148.077,147.077
caldero,cosmos,amazes,cosmos,400.14947005595604,1.627,23,22,67.6875,66,26,26,-191.08425,190.928,-60.053,59.053
caldero,screws,screws,weaver,499.75905330269904,1.515,23,22,62.5938,63.5156,26,26,-111.89010000000002,111.94479999999999,222.91500000000002,-223.91499999999996
caldero,reeves,aromas,reeves,599.9272136963283,8.4,23,22,66.4219,56.1875,26,26,-186.92705,187.23175000000003,-234.97699999999998,233.977
caldero,concur,concur,carson,99.9981034132648,1.578,24,22,65.2969,57.4219,27,26,0.9064499999999498,-1.547049999999956,49.48399999999998,-50.48400000000004
caldero,monroe,concur,monroe,200.0071065967657,5.532,24,22,65.2969,67.2031,27,26,13.344450000000052,-14.094450000000052,-99.55799999999999,98.55799999999999
caldero,nasser,nasser,crowns,299.80771072733023,1.027,24,22,59.9844,63.5469,27,26,-131.37579999999997,131.14145000000008,71.904,-72.904
caldero,museum,reeves,museum,399.97422054307447,2.189,24,22,61.2969,74.5625,27,26,8.187450000000013,-8.257749999999987,-200.31799999999998,199.31799999999998
caldero,narrow,veneer,narrow,499.9263953384438,1.517,24,22,63.9531,62.3125,27,26,102.21654999999998,-102.08375000000001,-228.63800000000003,227.63799999999998
caldero,serves,werner,serves,600.1362236223456,2.611,24,22,66.625,54.9844,27,26,-226.30449999999996,227.1092,-197.08299999999997,196.08300000000003
caldero,cannes,cannes,museum,99.95563406993372,5.439,25,22,68.0312,74.5625,28,26,8.381599999999992,-8.084749999999985,48.795000000000016,-49.79499999999996
caldero,narrow,narrow,causes,199.65179666431763,1.359,25,22,70.8125,57.4219,28,26,-49.822749999999985,49.93995000000007,85.97000000000003,-86.97000000000003
caldero,nurses,nausea,nurses,299.9865076113257,10.765,25,22,68.0312,56.2188,28,26,21.398599999999988,-21.273599999999988,-148.96799999999996,147.96800000000002
caldero,sewers,swears,sewers,399.96607687603955,1.33,25,22,68.0312,59.875,28,26,-88.00439999999998,87.95749999999998,-180.09000000000003,179.08999999999997
caldero,arcane,nuance,arcane,500.7006609024224,3.546,25,22,70.7969,57.3906,28,26,249.18545000000006,-249.0917,24.101999999999975,-25.101999999999975
caldero,census,soccer,census,600.1227920944511,8.007,25,22,63.8438,58.6562,28,26,-90.73910000000001,90.9890999999999,-286.47299999999996,285.473
LouisY,serene,serene,caesar,100.05775858229639,1.766,21,20,53.640625,49.953125,24,23,-18.62872314453125,18.42559814453125,46.47186279296875,-46.47186279296875
LouisY,mcewen,mcewen,manson,199.53768224439014,1.599,21,20,69.96875,62.21875,24,23,-53.009613037109375,52.1033935546875,84.80352783203125,-84.80352783203125
LouisY,avenue,unseen,avenue,299.86599500909824,2.904,21,20,58.328125,56.640625,24,23,127.8192138671875,-129.33480834960938,77.12237548828125,-77.12237548828125
,answer,nurses,answer,99.92604028641635,3.846,21,20,53.6719,56.6406,24,23,7.629950000000008,-7.473700000000008,-49.38900000000001,49.38900000000001
LouisY,mercer,romans,mercer,399.8692341585083,1.765,21,20,61.828125,55.515625,24,23,-167.4779052734375,167.1497802734375,-109.45281982421875,109.45285034179688
,nurses,nurses,avenue,199.5781821285145,1.924,21,20,53.6719,56.6406,24,23,87.05394999999999,-86.89670000000001,-48.91899999999998,48.91899999999998
LouisY,nausea,nausea,ensure,500.38195655208585,1.55,21,20,57.140625,52.203125,24,23,203.2410888671875,-204.5692138671875,-144.97662353515625,144.97659301757812
,uneven,assure,uneven,299.7433126439353,4.839,21,20,52.4844,57.7656,24,23,-106.94879999999995,107.0738,104.92899999999997,-104.92899999999997
LouisY,mercer,racers,mercer,599.8710449927753,3.579,21,20,50.125,55.515625,24,23,54.869384765625,-56.049041748046875,294.7636260986328,-294.76361083984375
,season,werner,season,399.913078126935,1.747,21,20,58.2969,53.3281,24,23,-35.990549999999985,35.803049999999985,196.70800000000003,-196.70799999999997
LouisY,racers,racers,mercer,99.8804837351062,1.492,22,20,52.515625,55.515625,26,23,11.327301025390625,-12.311676025390625,48.52142333984375,-48.52142333984375
,morrow,morrow,recess,499.8352612452327,1.564,21,20,66.5,48.8594,24,23,230.19000000000005,-229.51029999999997,-98.12099999999998,98.12099999999998
LouisY,errors,errors,mercer,199.9976268756819,1.27,22,20,51.3125,55.515625,26,23,2.01824951171875,-2.60418701171875,-99.97210693359375,99.97210693359375
LouisY,renown,renown,warner,300.1056770186661,1.33,22,20,65.984375,55.53125,26,23,69.913330078125,-70.155517578125,132.70657348632812,-132.70654296875
,warner,mercer,warner,600.1863904764273,2.008,21,20,58.2969,55.5312,24,23,146.02345000000003,-146.1094,262.14599999999996,-262.14599999999996
